date,census_district_name,census_state_name,commodity_name,min_price,max_price,modal_price
2023-06-28,Gulbarga,KARNATAKA,Rice,2150.0,2800.0,2400.0
2023-06-27,Nandurbar,MAHARASHTRA,Wheat,2121.0,2452.0,2392.0
2023-02-06,Farrukhabad,UTTAR PRADESH,Rice,2450.0,2470.0,2460.0
2023-02-17,Faizabad,UTTAR PRADESH,Rice,2500.0,2550.0,2515.0
2023-12-09,Jaintia Hills,MEGHALAYA,Rice,5500.0,6000.0,5800.0
2023-02-26,Hamirpur,UTTAR PRADESH,Wheat,2100.0,2150.0,2125.0
2023-10-13,Jhansi,UTTAR PRADESH,Rice,2660.0,2780.0,2715.0
2023-08-25,Nashik,MAHARASHTRA,Wheat,2375.0,2800.0,2501.0
2023-04-29,Ballia,UTTAR PRADESH,Rice,2460.0,2620.0,2530.0
2023-10-19,Washim,MAHARASHTRA,Wheat,2400.0,2630.0,2550.0
2023-08-25,Rajnandgaon,CHHATTISGARH,Wheat,2300.0,2365.0,2332.0
2023-05-16,Aligarh,UTTAR PRADESH,Wheat,2120.0,2160.0,2140.0
2023-05-16,Tarn Taran,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-01-26,Pilibhit,UTTAR PRADESH,Rice,2600.0,2680.0,2650.0
2023-07-11,Pilibhit,UTTAR PRADESH,Wheat,2250.0,2350.0,2320.0
2023-03-15,Ballia,UTTAR PRADESH,Rice,2400.0,2530.0,2460.0
2023-01-13,Junagadh,GUJARAT,Wheat,2650.0,2700.0,2680.0
2023-04-17,Pilibhit,UTTAR PRADESH,Wheat,2130.0,2210.0,2175.0
2023-03-09,Sawai Madhopur,RAJASTHAN,Wheat,2150.0,2245.0,2200.0
2023-05-26,Shivpuri,MADHYA PRADESH,Wheat,2060.0,2210.0,2135.0
2023-04-28,Pilibhit,UTTAR PRADESH,Rice,2650.0,2740.0,2695.0
2023-04-08,Junagadh,GUJARAT,Wheat,2060.0,2600.0,2330.0
2023-07-16,Bulandshahr ,UTTAR PRADESH,Wheat,2280.0,2300.0,2290.0
2023-12-29,West Tripura ,TRIPURA,Rice,3700.0,3800.0,3750.0
2023-10-13,Sultanpur,UTTAR PRADESH,Rice,2600.0,2800.0,2685.0
2023-02-06,Kheri,UTTAR PRADESH,Wheat,2480.0,2580.0,2530.0
2023-08-31,Tikamgarh,MADHYA PRADESH,Wheat,2230.0,2280.0,2280.0
2023-08-28,Barddhaman ,WEST BENGAL,Rice,3450.0,3550.0,3500.0
2023-12-08,Amravati,MAHARASHTRA,Wheat,2400.0,2550.0,2475.0
2023-06-12,Ahmadnagar,MAHARASHTRA,Wheat,2185.0,2400.0,2290.0
2023-09-12,Hanumangarh,RAJASTHAN,Wheat,2285.0,2348.0,2335.0
2023-03-17,Imphal West,MANIPUR,Rice,3400.0,3400.0,3400.0
2023-08-12,Hugli ,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-12-01,Ghaziabad,UTTAR PRADESH,Rice,2950.0,3050.0,3000.0
2023-06-12,Ganganagar ,RAJASTHAN,Wheat,2099.0,2199.0,2136.0
2023-11-20,Ahmadnagar,MAHARASHTRA,Wheat,2600.0,2600.0,2600.0
2023-03-21,Mahrajganj,UTTAR PRADESH,Rice,2200.0,2400.0,2300.0
2023-04-20,Kolar,KARNATAKA,Rice,4000.0,4500.0,4300.0
2023-10-27,Barddhaman ,WEST BENGAL,Wheat,2450.0,2550.0,2500.0
2023-09-04,Balrampur,UTTAR PRADESH,Wheat,2100.0,2300.0,2180.0
2023-04-12,Bankura ,WEST BENGAL,Rice,4700.0,4800.0,4750.0
2023-05-17,Rajkot,GUJARAT,Wheat,2000.0,3100.0,2130.0
2023-03-05,Sheopur ,MADHYA PRADESH,Wheat,2146.0,2146.0,2146.0
2023-03-01,Jhansi,UTTAR PRADESH,Wheat,2400.0,2500.0,2460.0
2023-03-26,Hardoi,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-06-22,Solapur,MAHARASHTRA,Wheat,2050.0,2050.0,2050.0
2023-07-04,Raigarh,MAHARASHTRA,Rice,1000.0,1500.0,1200.0
2023-03-30,Purba Medinipur,WEST BENGAL,Rice,2700.0,2900.0,2800.0
2023-05-13,Amritsar ,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-12-19,Dohad  ,GUJARAT,Rice,5000.0,5600.0,5320.0
2023-05-24,Hanumangarh,RAJASTHAN,Wheat,2105.0,2263.0,2200.0
2023-10-16,Farrukhabad,UTTAR PRADESH,Rice,2400.0,2550.0,2475.0
2023-05-02,Hanumangarh,RAJASTHAN,Wheat,1965.0,2422.0,2021.0
2023-06-05,Hamirpur,UTTAR PRADESH,Wheat,2000.0,2250.0,2100.0
2023-06-08,Allahabad ,UTTAR PRADESH,Rice,2225.0,2450.0,2345.0
2023-01-29,Chhatarpur,MADHYA PRADESH,Wheat,2450.0,2470.0,2460.0
2023-06-10,Dewas,MADHYA PRADESH,Wheat,2235.0,2239.0,2239.0
2023-03-11,Raigarh,MAHARASHTRA,Rice,1000.0,1500.0,1200.0
2023-04-12,Jabalpur,MADHYA PRADESH,Wheat,1810.0,2181.0,2046.0
2023-05-15,Tonk,RAJASTHAN,Wheat,2030.0,2700.0,2365.0
2023-07-11,Nagpur,MAHARASHTRA,Wheat,2200.0,2231.0,2220.0
2023-02-24,Mayurbhanj,ODISHA,Rice,3100.0,3300.0,3200.0
2023-05-30,Auraiya,UTTAR PRADESH,Rice,2200.0,2490.0,2390.0
2023-06-30,Meerut,UTTAR PRADESH,Wheat,2280.0,2330.0,2300.0
2023-07-21,Barddhaman ,WEST BENGAL,Rice,2750.0,3000.0,2800.0
2023-02-07,Kheri,UTTAR PRADESH,Rice,2150.0,2220.0,2180.0
2023-04-02,Ashoknagar,MADHYA PRADESH,Wheat,0.0,0.0,2125.0
2023-08-01,Pilibhit,UTTAR PRADESH,Wheat,2345.0,2425.0,2385.0
2023-01-12,Kanpur Nagar,UTTAR PRADESH,Wheat,2310.0,2510.0,2410.0
2023-09-07,Tikamgarh,MADHYA PRADESH,Wheat,2210.0,2250.0,2230.0
2023-05-16,Ratlam,MADHYA PRADESH,Wheat,1985.0,2300.0,2125.0
2023-07-04,Purba Medinipur,WEST BENGAL,Rice,3050.0,3250.0,3150.0
2023-05-11,Bangalore,KARNATAKA,Rice,3800.0,4400.0,4100.0
2023-07-08,West Tripura ,TRIPURA,Rice,3650.0,3750.0,3700.0
2023-12-14,Hamirpur,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-10-04,Buldana,MAHARASHTRA,Wheat,2300.0,2600.0,2500.0
2023-11-30,Bulandshahr ,UTTAR PRADESH,Wheat,2250.0,2460.0,2300.0
2023-10-28,Amravati,MAHARASHTRA,Wheat,2300.0,2300.0,2300.0
2023-06-25,Bhind,MADHYA PRADESH,Wheat,2150.0,2176.0,2160.0
2023-09-29,Jaintia Hills,MEGHALAYA,Rice,4000.0,7000.0,5000.0
2023-02-03,Kanpur Dehat,UTTAR PRADESH,Rice,2250.0,2550.0,2425.0
2023-01-13,Sitapur,UTTAR PRADESH,Wheat,2600.0,2650.0,2625.0
2023-07-08,Nagpur,MAHARASHTRA,Wheat,2200.0,2207.0,2207.0
2023-09-29,Sitapur,UTTAR PRADESH,Rice,2500.0,2700.0,2610.0
2023-08-17,Shajapur,MADHYA PRADESH,Wheat,2300.0,2601.0,2450.0
2023-06-09,Rajgarh,MADHYA PRADESH,Wheat,2090.0,2425.0,2180.0
2023-03-15,Ahmadnagar,MAHARASHTRA,Wheat,1750.0,2449.0,2211.0
2023-10-03,Ballia,UTTAR PRADESH,Rice,2650.0,2710.0,2680.0
2023-12-23,Kanpur Dehat,UTTAR PRADESH,Wheat,2540.0,2575.0,2560.0
2023-06-21,Kanpur Nagar,UTTAR PRADESH,Wheat,2100.0,2300.0,2200.0
2023-03-11,Gonda,UTTAR PRADESH,Rice,2530.0,2580.0,2550.0
2023-08-26,Banas Kantha,GUJARAT,Wheat,1900.0,2325.0,2112.5
2023-01-07,Rampur,UTTAR PRADESH,Rice,2640.0,2710.0,2670.0
2023-12-05,Etah,UTTAR PRADESH,Wheat,2500.0,2515.0,2505.0
2023-03-02,Solapur,MAHARASHTRA,Wheat,2500.0,3300.0,3000.0
2023-10-18,Ashoknagar,MADHYA PRADESH,Wheat,2200.0,2460.0,2350.0
2023-05-06,Banas Kantha,GUJARAT,Wheat,2000.0,2950.0,2475.0
2023-11-22,Sheopur ,MADHYA PRADESH,Wheat,2400.0,2700.0,2551.0
2023-04-10,Aligarh,UTTAR PRADESH,Rice,2920.0,2960.0,2940.0
2023-04-16,Auraiya,UTTAR PRADESH,Wheat,2157.0,2223.0,2166.0
2023-09-12,Mahrajganj,UTTAR PRADESH,Wheat,2190.0,2340.0,2265.0
2023-01-01,Sonbhadra,UTTAR PRADESH,Wheat,2500.0,2735.0,2610.0
2023-09-13,Haora ,WEST BENGAL,Rice,3200.0,3400.0,3300.0
2023-01-31,Harda ,MADHYA PRADESH,Wheat,2450.0,2670.0,2550.0
2023-04-28,Bangalore,KARNATAKA,Rice,3800.0,4400.0,4100.0
2023-02-07,Khandwa (East Nimar),MADHYA PRADESH,Wheat,2450.0,2750.0,2651.0
2023-10-01,Shajapur,MADHYA PRADESH,Wheat,2560.0,2970.0,2705.0
2023-02-25,Etawah,UTTAR PRADESH,Wheat,2180.0,2265.0,2230.0
2023-03-30,Darjiling ,WEST BENGAL,Rice,4500.0,5500.0,5000.0
2023-11-06,Kanpur Dehat,UTTAR PRADESH,Wheat,2200.0,2400.0,2300.0
2023-09-01,Firozabad,UTTAR PRADESH,Rice,3025.0,3070.0,3050.0
2023-10-20,Barddhaman ,WEST BENGAL,Rice,3350.0,3450.0,3400.0
2023-03-08,Puruliya,WEST BENGAL,Rice,2800.0,3200.0,3000.0
2023-04-22,Khargone (West Nimar),MADHYA PRADESH,Wheat,1830.0,1910.0,1900.0
2023-02-19,Mandsaur,MADHYA PRADESH,Wheat,2150.0,2250.0,2200.0
2023-02-14,Washim,MAHARASHTRA,Wheat,2200.0,2350.0,2250.0
2023-02-15,Betul,MADHYA PRADESH,Wheat,1800.0,2459.0,2312.0
2023-03-28,Mathura,UTTAR PRADESH,Rice,2820.0,2850.0,2840.0
2023-12-12,Nandurbar,MAHARASHTRA,Wheat,2525.0,3141.0,2751.0
2023-06-09,Mahoba,UTTAR PRADESH,Wheat,2140.0,2160.0,2150.0
2023-07-07,Auraiya,UTTAR PRADESH,Rice,2500.0,2600.0,2540.0
2023-03-15,Ahmadnagar,MAHARASHTRA,Wheat,2050.0,2400.0,2200.0
2023-04-16,Ambala,HARYANA,Wheat,2125.0,2125.0,2125.0
2023-04-03,Shivpuri,MADHYA PRADESH,Wheat,1935.0,2080.0,1950.0
2023-12-22,Kheri,UTTAR PRADESH,Wheat,2320.0,2520.0,2420.0
2023-11-04,Solapur,MAHARASHTRA,Wheat,2300.0,3845.0,2860.0
2023-02-27,Mayurbhanj,ODISHA,Rice,2850.0,3000.0,2900.0
2023-02-07,Hamirpur,UTTAR PRADESH,Wheat,2500.0,2600.0,2550.0
2023-04-20,Gurdaspur,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-03-25,Kota,RAJASTHAN,Wheat,2091.0,2500.0,2268.0
2023-10-19,Narsimhapur,MADHYA PRADESH,Wheat,2250.0,2490.0,2350.0
2023-02-15,Kanpur Dehat,UTTAR PRADESH,Wheat,2550.0,2600.0,2580.0
2023-03-14,Dausa,RAJASTHAN,Wheat,2241.0,2479.0,2401.0
2023-12-26,Raigarh,MAHARASHTRA,Rice,2800.0,4000.0,3500.0
2023-03-29,Tonk,RAJASTHAN,Wheat,2100.0,2150.0,2125.0
2023-01-24,Fatehpur,UTTAR PRADESH,Wheat,2300.0,2500.0,2400.0
2023-11-17,Jalgaon,MAHARASHTRA,Wheat,2585.0,2711.0,2711.0
2023-05-24,West Tripura ,TRIPURA,Rice,3600.0,3750.0,3650.0
2023-12-17,Mirzapur,UTTAR PRADESH,Rice,2600.0,2800.0,2700.0
2023-03-15,Junagadh,GUJARAT,Wheat,2000.0,2355.0,2250.0
2023-07-25,Mayurbhanj,ODISHA,Rice,2800.0,3100.0,2800.0
2023-03-04,Satna,MADHYA PRADESH,Wheat,2000.0,2000.0,2000.0
2023-05-31,Hoshangabad,MADHYA PRADESH,Wheat,2133.0,2335.0,2291.0
2023-06-20,Kanpur Dehat,UTTAR PRADESH,Rice,2350.0,2550.0,2460.0
2023-04-12,Mirzapur,UTTAR PRADESH,Rice,2545.0,2635.0,2590.0
2023-12-18,Datia,MADHYA PRADESH,Wheat,2375.0,2570.0,2450.0
2023-12-13,Puruliya,WEST BENGAL,Rice,3900.0,4100.0,4000.0
2023-07-17,Pratapgarh,UTTAR PRADESH,Rice,2750.0,2900.0,2820.0
2023-03-30,Gorakhpur,UTTAR PRADESH,Wheat,2200.0,2225.0,2210.0
2023-04-26,Ashoknagar,MADHYA PRADESH,Wheat,2100.0,2560.0,2306.0
2023-03-15,Mahamaya Nagar,UTTAR PRADESH,Wheat,2140.0,2265.0,2215.0
2023-09-20,West Tripura ,TRIPURA,Rice,4400.0,4500.0,4450.0
2023-01-03,Hardoi,UTTAR PRADESH,Wheat,2550.0,2600.0,2570.0
2023-12-15,Panna,MADHYA PRADESH,Wheat,2415.0,2430.0,2420.0
2023-09-12,Gautam Buddha Nagar,UTTAR PRADESH,Rice,8600.0,9000.0,8800.0
2023-07-05,Sehore,MADHYA PRADESH,Wheat,2900.0,3785.0,3000.0
2023-09-11,Sabar Kantha,GUJARAT,Wheat,2375.0,2855.0,2615.0
2023-05-31,Etah,UTTAR PRADESH,Wheat,2125.0,2400.0,2250.0
2023-02-04,South Twenty Four Parganas,WEST BENGAL,Rice,2500.0,2700.0,2600.0
2023-12-22,Baran,RAJASTHAN,Wheat,2420.0,2535.0,2478.0
2023-01-24,Banas Kantha,GUJARAT,Wheat,2835.0,3130.0,2982.0
2023-05-25,Hanumangarh,RAJASTHAN,Wheat,2191.0,2191.0,2191.0
2023-07-14,Uttar Dinajpur,WEST BENGAL,Rice,3900.0,4100.0,4000.0
2023-06-01,Bankura ,WEST BENGAL,Wheat,2150.0,2300.0,2200.0
2023-09-30,Chandauli,UTTAR PRADESH,Rice,2650.0,2700.0,2670.0
2023-04-09,Hamirpur,UTTAR PRADESH,Rice,2430.0,2565.0,2520.0
2023-02-22,Raisen,MADHYA PRADESH,Wheat,1904.0,2095.0,1999.0
2023-01-17,Ganganagar ,RAJASTHAN,Wheat,2540.0,2585.0,2585.0
2023-06-07,Kendujhar,ODISHA,Rice,2900.0,2900.0,2900.0
2023-03-08,Ahmadnagar,MAHARASHTRA,Wheat,2200.0,2400.0,2300.0
2023-09-13,Ganganagar ,RAJASTHAN,Wheat,2336.0,2410.0,2410.0
2023-11-20,Mainpuri,UTTAR PRADESH,Wheat,2380.0,2410.0,2401.0
2023-01-12,Koppal,KARNATAKA,Rice,2010.0,2110.0,2110.0
2023-10-17,Ballia,UTTAR PRADESH,Wheat,2280.0,2430.0,2360.0
2023-12-11,Guna,MADHYA PRADESH,Wheat,2380.0,2480.0,2400.0
2023-09-27,Etawah,UTTAR PRADESH,Rice,2350.0,2700.0,2580.0
2023-07-03,Ganganagar ,RAJASTHAN,Wheat,2154.0,2222.0,2170.0
2023-08-19,Ratlam,MADHYA PRADESH,Wheat,2411.0,3100.0,2500.0
2023-01-12,Birbhum,WEST BENGAL,Rice,3050.0,3150.0,3100.0
2023-11-24,Ahmadnagar,MAHARASHTRA,Wheat,2600.0,2700.0,2600.0
2023-09-01,Azamgarh,UTTAR PRADESH,Rice,2575.0,2685.0,2630.0
2023-06-02,Barddhaman ,WEST BENGAL,Rice,2600.0,2800.0,2700.0
2023-08-10,Rajkot,GUJARAT,Wheat,2350.0,2565.0,2410.0
2023-08-26,Thane,MAHARASHTRA,Rice,4605.0,4605.0,4605.0
2023-10-17,Guna,MADHYA PRADESH,Wheat,2350.0,2856.0,2545.0
2023-10-10,Barddhaman ,WEST BENGAL,Rice,3550.0,3650.0,3600.0
2023-10-17,Bidar,KARNATAKA,Wheat,2401.0,2851.0,2700.0
2023-06-03,Shajapur,MADHYA PRADESH,Wheat,2054.0,2499.0,2276.0
2023-02-07,Bhilwara,RAJASTHAN,Wheat,2671.0,2671.0,2671.0
2023-07-18,Gandhinagar,GUJARAT,Wheat,2075.0,2200.0,2137.0
2023-03-20,Meerut,UTTAR PRADESH,Rice,2800.0,3180.0,2980.0
2023-09-15,Kheri,UTTAR PRADESH,Wheat,2200.0,2400.0,2300.0
2023-04-01,Panna,MADHYA PRADESH,Wheat,2130.0,2150.0,2150.0
2023-01-10,Patan  ,GUJARAT,Wheat,2730.0,3190.0,2960.0
2023-11-30,Buldana,MAHARASHTRA,Wheat,1800.0,2700.0,2400.0
2023-05-03,Hanumangarh,RAJASTHAN,Wheat,1911.0,2125.0,2050.0
2023-06-06,Rajkot,GUJARAT,Wheat,2005.0,2515.0,2325.0
2023-09-25,Koch Bihar ,WEST BENGAL,Rice,3340.0,3600.0,3500.0
2023-06-28,Amreli,GUJARAT,Wheat,2300.0,3105.0,2485.0
2023-06-29,Muzaffarnagar,UTTAR PRADESH,Rice,2830.0,2960.0,2900.0
2023-03-14,Shajapur,MADHYA PRADESH,Wheat,1651.0,2186.0,2012.0
2023-08-06,Banda,UTTAR PRADESH,Rice,2550.0,2650.0,2600.0
2023-12-03,Barddhaman ,WEST BENGAL,Rice,2850.0,3250.0,3060.0
2023-03-10,Indore,MADHYA PRADESH,Wheat,1860.0,2515.0,2185.0
2023-10-09,Shivpuri,MADHYA PRADESH,Wheat,2225.0,2335.0,2280.0
2023-11-22,Ahmadabad,GUJARAT,Wheat,2400.0,2655.0,2525.0
2023-02-01,Bhopal,MADHYA PRADESH,Wheat,2411.0,2600.0,2585.0
2023-02-23,Mahrajganj,UTTAR PRADESH,Rice,2580.0,2730.0,2655.0
2023-10-01,Mahoba,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-12-13,Alwar,RAJASTHAN,Wheat,2426.0,2436.0,2435.0
2023-02-15,Aurangabad,MAHARASHTRA,Wheat,2500.0,2700.0,2600.0
2023-03-01,Dohad  ,GUJARAT,Wheat,2325.0,2400.0,2350.0
2023-07-01,Kanpur Nagar,UTTAR PRADESH,Rice,2430.0,2560.0,2480.0
2023-01-31,Kanshiram Nagar,UTTAR PRADESH,Wheat,2710.0,2990.0,2850.0
2023-02-09,Mainpuri,UTTAR PRADESH,Wheat,2500.0,2700.0,2600.0
2023-01-28,Morena,MADHYA PRADESH,Wheat,2587.0,2650.0,2650.0
2023-07-26,Sawai Madhopur,RAJASTHAN,Wheat,2160.0,2260.0,2210.0
2023-08-02,Birbhum,WEST BENGAL,Rice,3600.0,3800.0,3700.0
2023-02-22,Chitrakoot,UTTAR PRADESH,Wheat,2000.0,2200.0,2100.0
2023-04-22,Kolar,KARNATAKA,Rice,2200.0,2300.0,2250.0
2023-06-07,Gandhinagar,GUJARAT,Wheat,2125.0,2200.0,2162.0
2023-04-21,Dhar,MADHYA PRADESH,Wheat,1852.0,2511.0,2352.0
2023-12-28,Vidisha,MADHYA PRADESH,Wheat,2276.0,3605.0,2490.0
2023-06-17,Mandsaur,MADHYA PRADESH,Wheat,2000.0,2100.0,2050.0
2023-07-24,Azamgarh,UTTAR PRADESH,Rice,2650.0,2770.0,2720.0
2023-11-22,Bankura ,WEST BENGAL,Rice,4200.0,4400.0,4300.0
2023-07-01,Gandhinagar,GUJARAT,Wheat,2125.0,2200.0,2162.0
2023-03-05,Dewas,MADHYA PRADESH,Wheat,2010.0,2025.0,2019.0
2023-11-09,Bijnor,UTTAR PRADESH,Rice,2750.0,2950.0,2825.0
2023-12-06,Hanumangarh,RAJASTHAN,Rice,3100.0,4861.0,4821.0
2023-10-06,Ratlam,MADHYA PRADESH,Wheat,2200.0,3086.0,2490.0
2023-08-19,Sehore,MADHYA PRADESH,Wheat,2311.0,2521.0,2440.0
2023-01-16,Rajkot,GUJARAT,Wheat,2550.0,2790.0,2660.0
2023-04-03,Nashik,MAHARASHTRA,Wheat,1775.0,2504.0,2401.0
2023-08-15,Sheopur ,MADHYA PRADESH,Wheat,2319.0,2319.0,2319.0
2023-08-12,Nadia ,WEST BENGAL,Rice,4250.0,4350.0,4300.0
2023-10-30,Vidisha,MADHYA PRADESH,Wheat,2780.0,2780.0,2780.0
2023-04-30,Nadia ,WEST BENGAL,Wheat,2175.0,2250.0,2200.0
2023-10-27,Sagar,MADHYA PRADESH,Wheat,1780.0,2450.0,2330.0
2023-12-13,Dindori ,MADHYA PRADESH,Wheat,2100.0,2100.0,2100.0
2023-04-22,Karnal,HARYANA,Wheat,2125.0,2125.0,2125.0
2023-10-31,Jaipur,RAJASTHAN,Wheat,2450.0,2670.0,2560.0
2023-12-26,Narsimhapur,MADHYA PRADESH,Wheat,2380.0,2380.0,2380.0
2023-06-03,Moradabad,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-09-08,Kanpur Dehat,UTTAR PRADESH,Rice,2450.0,2700.0,2630.0
2023-04-04,Birbhum,WEST BENGAL,Wheat,2800.0,2900.0,2850.0
2023-04-09,Faizabad,UTTAR PRADESH,Rice,2500.0,2540.0,2515.0
2023-05-16,Uttar Dinajpur,WEST BENGAL,Rice,3500.0,3700.0,3600.0
2023-05-11,Unnao,UTTAR PRADESH,Rice,2435.0,2525.0,2485.0
2023-07-14,Sabar Kantha,GUJARAT,Wheat,2200.0,2500.0,2250.0
2023-08-07,Narsimhapur,MADHYA PRADESH,Wheat,2200.0,2351.0,2300.0
2023-06-03,Shimoga,KARNATAKA,Wheat,3400.0,3700.0,3550.0
2023-06-21,Gandhinagar,GUJARAT,Wheat,2190.0,2255.0,2210.0
2023-11-02,Nadia ,WEST BENGAL,Rice,2300.0,2600.0,2500.0
2023-07-25,Balangir,ODISHA,Rice,3500.0,3600.0,3500.0
2023-09-30,Sitapur,UTTAR PRADESH,Wheat,2300.0,2450.0,2340.0
2023-03-17,Birbhum,WEST BENGAL,Wheat,2700.0,2800.0,2750.0
2023-05-03,Birbhum,WEST BENGAL,Rice,2950.0,3050.0,3000.0
2023-07-22,Bara Banki,UTTAR PRADESH,Wheat,2200.0,2280.0,2250.0
2023-01-03,Morena,MADHYA PRADESH,Wheat,2660.0,2670.0,2665.0
2023-06-08,Raigarh,MAHARASHTRA,Rice,1000.0,1500.0,1200.0
2023-01-04,Firozabad,UTTAR PRADESH,Rice,2850.0,2900.0,2880.0
2023-11-02,Nadia ,WEST BENGAL,Rice,4500.0,4650.0,4600.0
2023-08-20,Gonda,UTTAR PRADESH,Wheat,2300.0,2350.0,2325.0
2023-01-28,Chitrakoot,UTTAR PRADESH,Wheat,2800.0,2850.0,2825.0
2023-08-26,Allahabad ,UTTAR PRADESH,Rice,2500.0,2700.0,2650.0
2023-12-03,Puruliya,WEST BENGAL,Rice,3900.0,4100.0,4000.0
2023-09-30,Mahoba,UTTAR PRADESH,Wheat,2250.0,2330.0,2300.0
2023-11-20,Shimoga,KARNATAKA,Rice,2800.0,4500.0,3650.0
2023-05-10,Shajapur,MADHYA PRADESH,Wheat,1497.0,2552.0,2060.0
2023-07-21,Mathura,UTTAR PRADESH,Rice,2900.0,2940.0,2930.0
2023-10-10,Mumbai,MAHARASHTRA,Wheat,2800.0,6000.0,4400.0
2023-04-01,Guna,MADHYA PRADESH,Wheat,1950.0,1950.0,1950.0
2023-08-04,Bankura ,WEST BENGAL,Wheat,2600.0,2860.0,2800.0
2023-07-25,Guna,MADHYA PRADESH,Wheat,2205.0,2360.0,2282.0
2023-09-05,Mahesana,GUJARAT,Wheat,2255.0,2475.0,2365.0
2023-03-05,Kannauj,UTTAR PRADESH,Rice,2300.0,2400.0,2360.0
2023-09-20,Raisen,MADHYA PRADESH,Wheat,2250.0,2255.0,2255.0
2023-01-10,Agra,UTTAR PRADESH,Wheat,2650.0,2750.0,2700.0
2023-01-25,Bankura ,WEST BENGAL,Rice,2850.0,3000.0,2900.0
2023-08-26,Dhar,MADHYA PRADESH,Wheat,2300.0,2500.0,2350.0
2023-05-27,Hardoi,UTTAR PRADESH,Wheat,2200.0,2300.0,2250.0
2023-07-12,Shimoga,KARNATAKA,Wheat,3400.0,3600.0,3500.0
2023-05-08,Gwalior,MADHYA PRADESH,Wheat,2070.0,2230.0,2150.0
2023-09-17,Hardoi,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-07-25,Meerut,UTTAR PRADESH,Wheat,2150.0,2300.0,2275.0
2023-07-23,Neemuch ,MADHYA PRADESH,Wheat,2210.0,2841.0,2350.0
2023-02-23,Karauli,RAJASTHAN,Wheat,2225.0,2265.0,2245.0
2023-04-08,Banas Kantha,GUJARAT,Wheat,2050.0,3560.0,2805.0
2023-06-14,Kanpur Dehat,UTTAR PRADESH,Rice,2250.0,2550.0,2415.0
2023-03-28,Panna,MADHYA PRADESH,Wheat,1800.0,1800.0,1800.0
2023-11-23,Sehore,MADHYA PRADESH,Wheat,3010.0,5095.0,3140.0
2023-05-22,Kolar,KARNATAKA,Rice,4500.0,5600.0,5000.0
2023-08-19,Amravati,MAHARASHTRA,Wheat,2000.0,2500.0,2300.0
2023-05-05,Jhabua,MADHYA PRADESH,Wheat,1980.0,2000.0,1990.0
2023-02-20,Nadia ,WEST BENGAL,Rice,4150.0,4300.0,4200.0
2023-06-24,Varanasi,UTTAR PRADESH,Wheat,2285.0,2370.0,2330.0
2023-07-02,Unnao,UTTAR PRADESH,Rice,2435.0,2515.0,2480.0
2023-04-28,Kheda,GUJARAT,Wheat,2025.0,2400.0,2212.0
2023-05-02,Hamirpur,UTTAR PRADESH,Rice,2420.0,2500.0,2460.0
2023-04-12,Ghaziabad,UTTAR PRADESH,Wheat,2150.0,2170.0,2160.0
2023-09-29,Muzaffarpur,BIHAR,Wheat,2390.0,2470.0,2420.0
2023-07-29,Hugli ,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-07-20,Chandauli,UTTAR PRADESH,Wheat,2225.0,2325.0,2290.0
2023-02-08,Osmanabad,MAHARASHTRA,Wheat,2800.0,3351.0,3000.0
2023-08-03,Kolar,KARNATAKA,Rice,2300.0,2400.0,2350.0
2023-12-04,Budaun,UTTAR PRADESH,Rice,2750.0,2850.0,2800.0
2023-11-01,Hugli ,WEST BENGAL,Rice,3900.0,4100.0,4000.0
2023-08-14,Bhopal,MADHYA PRADESH,Wheat,2340.0,2446.0,2371.0
2023-11-29,Aligarh,UTTAR PRADESH,Wheat,2450.0,2470.0,2460.0
2023-10-05,Meerut,UTTAR PRADESH,Wheat,2270.0,2300.0,2280.0
2023-01-25,Kendujhar,ODISHA,Rice,2800.0,2900.0,2900.0
2023-01-31,Maldah ,WEST BENGAL,Rice,3200.0,3400.0,3300.0
2023-09-12,Muzaffarnagar,UTTAR PRADESH,Wheat,2280.0,2320.0,2300.0
2023-06-23,Shivpuri,MADHYA PRADESH,Wheat,2175.0,2180.0,2175.0
2023-01-21,Muzaffarnagar,UTTAR PRADESH,Rice,2930.0,3080.0,3010.0
2023-10-17,Ujjain,MADHYA PRADESH,Wheat,2222.0,2784.0,2694.0
2023-06-21,Etawah,UTTAR PRADESH,Wheat,2180.0,2250.0,2225.0
2023-05-29,Ajmer,RAJASTHAN,Wheat,2145.0,2300.0,2240.0
2023-10-11,Sagar,MADHYA PRADESH,Wheat,2675.0,3596.0,3135.0
2023-05-20,Dindori ,MADHYA PRADESH,Wheat,2000.0,2200.0,2100.0
2023-01-03,Uttar Dinajpur,WEST BENGAL,Rice,3600.0,3800.0,3700.0
2023-06-08,Anuppur,MADHYA PRADESH,Wheat,2200.0,2200.0,2200.0
